ano,mes,data,regiao,uf,setor_consumo,consumo_mwh,demanda_pico,temperatura_media,tarifa_media,populacao,eficiencia_energetica,emissao_co2,nivel_demanda
2018,1,2018-01-01,Sudeste,MG,Público,15024.35,4723.84,23.5,0.69,1517936,73.95,51264.91,Crítico
2018,1,2018-01-01,Sudeste,ES,Residencial,11175.58,879.46,26.7,1.09,5490219,89.68,34469.84,Alto
2018,1,2018-01-01,Sudeste,ES,Rural,83415.6,4672.01,19.9,0.74,3229726,69.07,10142.52,Crítico
2018,1,2018-01-01,Sudeste,ES,Residencial,30367.59,3913.48,26.9,0.96,2349660,59.91,24596.08,Alto
2018,1,2018-01-01,Sul,PR,Comercial,24066.21,2926.75,29.4,0.56,2198209,50.12,14675.67,Baixo
2018,1,2018-01-01,Sul,PR,Comercial,24387.57,8861.21,23.7,0.63,949670,47.03,8458.43,Crítico
2018,1,2018-01-01,Sul,SC,Industrial,28394.13,1269.91,29.6,1.1,820761,73.25,57829.17,Crítico
2018,1,2018-01-01,Sul,SC,Residencial,30257.63,1553.17,24.2,1.11,3969395,48.37,20833.27,Crítico
2018,1,2018-01-01,Sul,RS,Residencial,15449.91,7348.21,27.5,0.77,3347197,71.14,28617.27,Médio
2018,1,2018-01-01,Sul,RS,Rural,36212.61,865.82,24.9,0.73,3461167,68.75,68233.25,Crítico
2018,2,2018-02-01,Norte,AM,Industrial,22450.56,954.91,26.5,0.97,1312532,53.76,25987.0,Médio
2018,2,2018-02-01,Norte,PA,Rural,26456.97,5892.69,20.6,0.84,5738330,81.13,58913.65,Alto
2018,2,2018-02-01,Norte,PA,Rural,36032.49,7712.99,33.7,0.76,1026046,90.39,61635.23,Médio
2018,2,2018-02-01,Norte,RO,Público,24404.13,11414.87,26.3,0.97,3594813,51.84,78909.92,Alto
2018,2,2018-02-01,Norte,TO,Residencial,8264.78,331.16,27.1,0.64,4636537,51.54,39826.04,Baixo
2018,2,2018-02-01,Nordeste,BA,Industrial,22240.05,751.13,32.2,1.01,478965,47.93,60755.08,Crítico
2018,2,2018-02-01,Nordeste,BA,Comercial,10859.61,1652.69,24.5,0.66,3866741,54.38,65455.46,Crítico
2018,2,2018-02-01,Nordeste,PE,Residencial,17169.07,2146.47,15.7,0.67,5508746,73.6,422.4,Crítico
2018,2,2018-02-01,Nordeste,PE,Público,27109.62,2414.33,25.0,0.56,2363652,70.19,66209.34,Crítico
2018,2,2018-02-01,Nordeste,CE,Público,18122.5,2864.93,25.6,0.69,2707687,93.32,55907.86,Crítico
2018,2,2018-02-01,Nordeste,CE,Público,4531.4,3316.36,24.8,0.78,2365947,56.05,31608.15,Crítico
2018,2,2018-02-01,Nordeste,MA,Comercial,3762.03,7837.15,27.2,0.91,4676018,92.52,40356.82,Alto
2018,2,2018-02-01,Nordeste,PB,Rural,21824.32,3841.83,27.0,0.67,5071962,49.62,18394.21,Médio
2018,2,2018-02-01,Centro-Oeste,DF,Comercial,6835.63,7281.99,25.2,0.64,2693171,68.43,44490.78,Baixo
2018,2,2018-02-01,Centro-Oeste,GO,Residencial,16857.59,1609.77,25.6,1.02,1647442,94.79,46588.58,Médio
2018,2,2018-02-01,Centro-Oeste,GO,Comercial,95018.3,2895.74,18.2,1.1,5665531,47.09,75654.48,Crítico
2018,2,2018-02-01,Centro-Oeste,MT,Industrial,19023.59,2044.98,27.3,0.69,5346593,48.15,31245.76,Médio
2018,2,2018-02-01,Centro-Oeste,MS,Industrial,59604.73,1515.37,23.0,0.67,5321553,74.28,35246.44,Baixo
2018,2,2018-02-01,Sudeste,SP,Comercial,123742.1,13223.77,26.2,0.91,1289033,65.19,18710.39,Crítico
2018,2,2018-02-01,Sudeste,SP,Residencial,60669.07,279.32,26.0,0.7,3693824,62.21,29497.44,Médio
2018,2,2018-02-01,Sudeste,SP,Industrial,36092.71,1463.94,24.1,0.91,4543669,71.85,61846.62,Baixo
2018,2,2018-02-01,Sudeste,RJ,Residencial,75806.83,10892.77,24.0,0.99,3522517,89.6,16683.81,Médio
2018,2,2018-02-01,Sudeste,RJ,Comercial,21411.63,4606.83,21.9,0.56,2237336,50.31,60342.53,Baixo
2018,2,2018-02-01,Sudeste,RJ,Comercial,4777.95,37410.22,23.5,0.84,1013068,80.23,65761.06,Alto
2018,2,2018-02-01,Sudeste,RJ,Industrial,10204.47,5293.1,21.4,0.65,3692436,90.43,2896.76,Médio
2018,2,2018-02-01,Sudeste,MG,Industrial,7587.68,1794.22,21.6,1.08,4972407,92.83,49657.78,Alto
2018,2,2018-02-01,Sudeste,MG,Comercial,22208.78,2708.93,29.1,0.98,838020,71.02,19539.4,Médio
2018,2,2018-02-01,Sudeste,MG,Residencial,22922.52,13910.87,23.8,0.56,2162801,85.72,77000.48,Crítico
2018,2,2018-02-01,Sudeste,ES,Industrial,110628.22,2870.98,19.3,0.7,3321744,70.68,1768.63,Crítico
2018,2,2018-02-01,Sudeste,ES,Rural,142367.7,6200.57,26.1,0.72,888992,49.9,8618.32,Médio
2018,2,2018-02-01,Sudeste,ES,Residencial,92405.95,4304.09,23.5,0.63,1410735,92.62,47980.34,Alto
2018,2,2018-02-01,Sul,PR,Público,3422.45,13558.64,26.6,0.96,4990939,85.44,40842.56,Crítico
2018,2,2018-02-01,Sul,PR,Industrial,25369.62,7078.21,24.1,0.71,4873453,74.65,20780.59,Médio
2018,2,2018-02-01,Sul,SC,Residencial,21802.02,2855.65,27.6,1.03,4211985,91.44,2416.89,Crítico
2018,2,2018-02-01,Sul,SC,Rural,22824.96,4696.43,25.2,0.66,3629645,60.72,72400.97,Alto
2018,2,2018-02-01,Sul,RS,Rural,27411.85,6886.2,23.1,0.87,5420356,59.0,21189.02,Crítico
2018,2,2018-02-01,Sul,RS,Público,20298.13,8443.97,27.6,0.93,3967620,85.39,66647.64,Baixo
2018,3,2018-03-01,Norte,AM,Público,24935.97,3284.42,26.7,0.67,1642400,52.12,64912.29,Baixo
2018,3,2018-03-01,Norte,PA,Industrial,25210.06,5116.82,27.7,1.0,2408219,63.34,27817.55,Crítico
2018,3,2018-03-01,Norte,PA,Comercial,132815.7,1674.08,32.6,0.58,1636820,86.0,35125.11,Alto
2018,3,2018-03-01,Norte,RO,Comercial,17413.55,12052.79,21.3,0.63,5927785,65.56,67826.57,Crítico
2018,3,2018-03-01,Norte,TO,Comercial,18028.75,1415.65,28.6,0.99,1647439,57.01,45803.33,Crítico
2018,3,2018-03-01,Nordeste,BA,Rural,73809.51,959.42,22.5,1.02,5847581,79.45,45578.74,Baixo
2018,3,2018-03-01,Nordeste,BA,Público,20801.87,27403.29,21.0,0.85,2929725,73.64,42538.23,Alto
2018,3,2018-03-01,Nordeste,PE,Comercial,2141.66,2555.45,23.5,0.69,1686434,63.13,9104.07,Médio
2018,3,2018-03-01,Nordeste,PE,Público,15056.71,6986.78,18.1,0.69,4512555,66.98,29533.38,Alto
2018,3,2018-03-01,Nordeste,CE,Público,22244.6,973.86,24.4,0.77,5647074,47.12,32293.54,Baixo
2018,3,2018-03-01,Nordeste,CE,Industrial,12410.91,2784.68,23.5,0.6,1070400,92.35,79742.39,Alto
2018,3,2018-03-01,Nordeste,MA,Rural,50932.42,5326.83,27.2,0.56,5586234,60.55,71566.38,Alto
2018,3,2018-03-01,Nordeste,PB,Industrial,29643.25,3598.17,23.0,1.1,1859340,61.67,809.68,Alto
2018,3,2018-03-01,Centro-Oeste,DF,Público,29901.47,2311.55,21.7,0.89,853284,55.67,26258.12,Crítico
2018,3,2018-03-01,Centro-Oeste,GO,Rural,9320.72,468.81,30.8,0.92,5188514,72.69,68484.75,Crítico
2018,3,2018-03-01,Centro-Oeste,GO,Rural,23897.43,3432.88,23.4,1.12,4673034,61.05,61230.63,Médio
2018,3,2018-03-01,Centro-Oeste,MT,Residencial,17478.24,9589.05,22.3,0.77,1235508,64.57,37317.15,Crítico
2018,3,2018-03-01,Centro-Oeste,MS,Público,15763.33,1185.41,22.4,1.12,4416424,91.18,3539.26,Baixo
2018,3,2018-03-01,Sudeste,SP,Rural,4267.05,712.53,23.5,1.13,5012864,59.39,10384.91,Médio
2018,3,2018-03-01,Sudeste,SP,Público,16186.56,5740.11,26.9,0.6,2864623,45.62,42363.09,Alto
2018,3,2018-03-01,Sudeste,SP,Residencial,7697.53,1417.64,26.2,0.94,2710064,49.25,69091.65,Médio
2018,3,2018-03-01,Sudeste,RJ,Industrial,52943.35,2462.46,30.0,0.57,4945877,63.25,76713.67,Médio
2018,3,2018-03-01,Sudeste,RJ,Público,11460.5,1746.91,25.5,0.9,2126516,72.23,65325.01,Baixo
2018,3,2018-03-01,Sudeste,RJ,Público,22633.42,1567.63,26.3,0.95,1361897,64.83,44354.14,Alto
2018,3,2018-03-01,Sudeste,RJ,Público,34334.73,1808.33,30.3,0.87,1447975,86.36,65904.08,Crítico
2018,3,2018-03-01,Sudeste,MG,Industrial,9406.45,1689.45,28.2,0.58,1863471,47.67,79235.01,Crítico
2018,3,2018-03-01,Sudeste,MG,Público,23672.33,3152.91,27.0,0.71,4424054,84.31,45337.76,Alto
2018,3,2018-03-01,Sudeste,MG,Comercial,13684.25,3152.1,13.5,0.81,5564099,93.77,23725.11,Alto
2018,3,2018-03-01,Sudeste,ES,Industrial,20516.32,3811.06,24.1,0.74,3423915,70.56,21571.62,Crítico
2018,3,2018-03-01,Sudeste,ES,Residencial,34153.77,2261.77,27.4,0.66,1522002,90.67,79058.95,Baixo
2018,3,2018-03-01,Sudeste,ES,Industrial,13256.7,2016.98,26.2,0.79,3919836,77.46,34190.42,Médio
2018,3,2018-03-01,Sul,PR,Industrial,24867.1,3732.79,25.7,0.8,2287126,54.3,36162.1,Baixo
2018,3,2018-03-01,Sul,PR,Industrial,38988.35,7165.45,24.7,0.59,3227820,83.39,53580.53,Médio
2018,3,2018-03-01,Sul,SC,Comercial,49324.4,3676.14,20.9,0.62,1018535,67.29,41354.78,Baixo
2018,3,2018-03-01,Sul,SC,Rural,167869.64,3935.9,32.0,1.04,3142593,72.2,63567.5,Alto
2018,3,2018-03-01,Sul,RS,Comercial,10539.78,5254.29,26.3,0.97,1636687,67.8,9354.88,Crítico
2018,3,2018-03-01,Sul,RS,Rural,17308.11,4098.93,22.7,1.0,3097234,52.23,1070.69,Alto
2018,4,2018-04-01,Norte,AM,Industrial,12105.03,7675.78,27.9,1.08,1327486,55.37,57907.84,Crítico
2018,4,2018-04-01,Norte,PA,Público,41170.98,2900.96,24.6,0.71,3674471,58.36,12030.55,Crítico
2018,4,2018-04-01,Norte,PA,Público,24558.05,1092.11,17.8,0.96,4393075,47.14,34045.35,Crítico
2018,4,2018-04-01,Norte,RO,Industrial,8234.45,3066.68,30.3,1.02,683635,55.93,42647.54,Crítico
2018,4,2018-04-01,Norte,TO,Rural,24312.31,5966.02,26.5,0.9,5726411,80.14,67304.49,Crítico
2018,4,2018-04-01,Nordeste,BA,Residencial,10077.89,15877.74,27.4,1.05,4217741,80.76,15205.23,Alto
2018,4,2018-04-01,Nordeste,BA,Residencial,24968.52,4051.55,18.2,0.69,3023393,54.84,7096.36,Alto
2018,4,2018-04-01,Nordeste,PE,Rural,7464.59,2548.13,22.9,0.8,669571,74.98,70990.61,Baixo
2018,4,2018-04-01,Nordeste,PE,Comercial,7365.09,2594.91,29.4,0.86,198434,46.4,55534.59,Médio
2018,4,2018-04-01,Nordeste,CE,Industrial,11118.46,7049.57,26.1,0.72,4414969,70.49,8596.05,Baixo
2018,4,2018-04-01,Nordeste,CE,Comercial,17885.24,5527.73,23.5,0.76,4896873,59.89,55220.71,Crítico
2018,4,2018-04-01,Nordeste,MA,Público,125053.32,8280.43,28.1,0.61,4337548,87.07,5635.16,Baixo
2018,4,2018-04-01,Nordeste,PB,Comercial,22094.35,854.75,18.6,0.78,456668,45.06,72226.82,Médio
2018,4,2018-04-01,Centro-Oeste,DF,Público,8673.69,3509.48,24.6,0.62,3312053,62.07,15901.64,Alto
2018,4,2018-04-01,Centro-Oeste,GO,Rural,224245.17,23484.27,32.0,1.14,2064681,68.92,34606.29,Baixo
2018,4,2018-04-01,Centro-Oeste,GO,Comercial,8267.11,5787.36,30.9,0.66,1243224,79.23,20226.21,Alto
2018,4,2018-04-01,Centro-Oeste,MT,Comercial,3177.36,6658.72,21.6,0.73,744778,60.28,37567.75,Médio
2018,4,2018-04-01,Centro-Oeste,MS,Comercial,11023.23,4827.14,24.6,0.61,3683134,50.99,17443.5,Alto
2018,4,2018-04-01,Sudeste,SP,Comercial,186567.85,1361.5,21.1,0.56,1879880,64.44,38224.47,Baixo
2018,4,2018-04-01,Sudeste,SP,Industrial,20914.0,12557.99,31.9,0.61,5876034,79.24,79709.73,Médio
2018,4,2018-04-01,Sudeste,SP,Residencial,40122.21,1195.6,23.8,0.59,5450711,80.95,63505.63,Crítico
2018,4,2018-04-01,Sudeste,RJ,Residencial,83804.65,4113.65,22.5,0.61,1653516,72.34,17092.64,Alto
2018,4,2018-04-01,Sudeste,RJ,Público,16707.4,3283.9,25.0,0.68,2451280,66.6,60041.24,Crítico
2018,4,2018-04-01,Sudeste,RJ,Comercial,37708.77,1033.29,23.5,0.55,1985357,79.41,44935.15,Crítico
2018,4,2018-04-01,Sudeste,RJ,Industrial,23641.29,14338.44,25.6,0.98,5705617,61.86,27834.13,Baixo
2018,4,2018-04-01,Sudeste,MG,Rural,11440.16,1323.62,29.9,0.87,366737,62.08,27689.45,Baixo
2018,4,2018-04-01,Sudeste,MG,Comercial,2757.26,2796.9,30.0,0.9,4285211,49.24,34844.5,Médio
2018,4,2018-04-01,Sudeste,MG,Industrial,13774.75,2894.66,25.1,0.71,2510544,89.36,34475.81,Crítico
2018,4,2018-04-01,Sudeste,ES,Comercial,4229.63,4658.31,26.2,0.98,2915432,48.47,48723.21,Crítico
2018,4,2018-04-01,Sudeste,ES,Comercial,45649.55,2579.03,24.0,1.02,1392771,86.33,78626.86,Alto
2018,4,2018-04-01,Sudeste,ES,Comercial,26517.71,4353.55,26.3,1.09,2031262,88.2,12984.18,Alto
2018,4,2018-04-01,Sul,PR,Residencial,73841.09,1807.19,28.7,0.95,5218317,83.47,12639.27,Médio
2018,4,2018-04-01,Sul,PR,Público,4417.2,793.27,28.6,0.65,869274,68.51,17153.09,Médio
2018,4,2018-04-01,Sul,SC,Comercial,132021.48,10781.67,16.6,0.76,4178009,70.99,44233.52,Médio
2018,4,2018-04-01,Sul,SC,Rural,28357.92,374.42,20.1,0.89,1834927,66.31,35496.87,Médio
2018,4,2018-04-01,Sul,RS,Residencial,12151.97,7908.08,26.0,0.73,2602640,52.38,10804.0,Crítico
2018,4,2018-04-01,Sul,RS,Rural,8906.52,3548.46,27.4,0.93,255284,79.06,1382.72,Médio
2018,5,2018-05-01,Norte,AM,Residencial,9281.05,1872.12,29.6,1.12,798779,57.07,16606.26,Médio
2018,5,2018-05-01,Norte,PA,Industrial,68366.36,4462.62,29.7,0.95,5589988,53.58,24738.91,Crítico
2018,5,2018-05-01,Norte,PA,Industrial,27233.9,7791.14,23.1,1.08,4553076,46.4,12917.34,Baixo
2018,5,2018-05-01,Norte,RO,Comercial,20868.22,2068.41,17.5,0.81,2821534,47.33,29044.24,Médio
2018,5,2018-05-01,Norte,TO,Comercial,39436.24,13360.95,17.8,1.01,1794674,86.31,16480.09,Crítico
2018,5,2018-05-01,Nordeste,BA,Público,9926.91,12756.18,34.3,0.84,676927,53.39,3409.45,Crítico
2018,5,2018-05-01,Nordeste,BA,Industrial,6641.82,8131.0,22.7,1.08,1207081,71.96,2456.56,Alto
2018,5,2018-05-01,Nordeste,PE,Público,22980.57,263.57,25.3,1.0,2891968,88.34,27744.03,Crítico
2018,5,2018-05-01,Nordeste,PE,Residencial,40085.46,1668.46,19.7,0.82,5133188,85.98,29602.77,Crítico
2018,5,2018-05-01,Nordeste,CE,Comercial,7500.18,3343.48,18.9,0.97,2425724,59.23,74247.85,Alto
2018,5,2018-05-01,Nordeste,CE,Público,26511.67,2205.3,21.6,0.66,2944372,45.94,14729.94,Médio
2018,5,2018-05-01,Nordeste,MA,Residencial,82223.18,2137.98,18.5,0.59,1011476,67.42,76718.62,Baixo
2018,5,2018-05-01,Nordeste,PB,Público,49871.33,2893.89,27.7,0.65,4724035,71.65,30435.1,Médio
2018,5,2018-05-01,Centro-Oeste,DF,Industrial,38705.13,1906.93,15.9,0.69,3914522,87.25,54773.29,Baixo
2018,5,2018-05-01,Centro-Oeste,GO,Público,37511.89,4848.99,20.5,1.07,2005016,50.56,17326.26,Médio
2018,5,2018-05-01,Centro-Oeste,GO,Comercial,99827.93,1030.16,26.4,1.02,2492327,63.96,11114.02,Médio
2018,5,2018-05-01,Centro-Oeste,MT,Industrial,30222.26,2928.87,26.8,0.71,4799912,53.36,72722.69,Médio
2018,5,2018-05-01,Centro-Oeste,MS,Público,20224.96,2414.56,23.3,1.11,1967721,92.53,22463.74,Alto
2018,5,2018-05-01,Sudeste,SP,Residencial,15952.25,3507.62,25.1,1.07,843888,88.8,24807.9,Baixo
2018,5,2018-05-01,Sudeste,SP,Rural,16045.79,3425.34,26.3,0.76,1383676,58.33,38879.01,Médio
2018,5,2018-05-01,Sudeste,SP,Comercial,11663.31,5842.17,29.2,1.1,3541668,78.52,49227.69,Médio
2018,5,2018-05-01,Sudeste,RJ,Público,2234.0,4845.41,28.0,0.77,2337520,72.33,74405.89,Crítico
2018,5,2018-05-01,Sudeste,RJ,Residencial,29896.69,1751.03,22.7,0.97,2469537,61.1,2004.49,Alto
2018,5,2018-05-01,Sudeste,RJ,Público,215525.35,598.38,28.6,1.14,1852881,89.9,27233.51,Médio
2018,5,2018-05-01,Sudeste,RJ,Comercial,38363.75,2416.15,23.7,0.62,1239581,89.77,35507.14,Baixo
2018,5,2018-05-01,Sudeste,MG,Industrial,33515.03,999.92,26.5,0.57,5255757,50.52,17766.41,Médio
2018,5,2018-05-01,Sudeste,MG,Industrial,30313.31,1429.39,33.7,0.83,5900386,54.97,47781.97,Médio
2018,5,2018-05-01,Sudeste,MG,Rural,3344.18,6607.64,20.9,0.95,4802760,49.84,12370.85,Médio
2018,5,2018-05-01,Sudeste,ES,Comercial,4392.45,8274.69,36.1,1.06,1028183,85.42,74996.47,Alto
2018,5,2018-05-01,Sudeste,ES,Industrial,18339.12,8245.49,24.8,1.13,3993115,53.29,13871.36,Alto
2018,5,2018-05-01,Sudeste,ES,Comercial,44256.77,27112.56,34.5,0.88,2752954,91.41,33119.7,Baixo
2018,5,2018-05-01,Sul,PR,Residencial,38240.54,3683.75,22.5,0.93,1654765,87.84,19558.66,Baixo
2018,5,2018-05-01,Sul,PR,Industrial,31890.56,3217.63,22.8,0.74,1543768,61.79,31872.3,Baixo
2018,5,2018-05-01,Sul,SC,Público,21903.69,991.3,25.4,1.07,5197908,72.49,68479.66,Alto
2018,5,2018-05-01,Sul,SC,Industrial,30534.32,4644.18,22.9,0.88,5126331,70.68,12331.55,Médio
2018,5,2018-05-01,Sul,RS,Comercial,25252.87,1327.12,24.3,0.63,5676619,90.02,32972.19,Crítico
2018,5,2018-05-01,Sul,RS,Público,51026.36,1027.45,33.7,0.58,2626529,54.89,45749.31,Crítico
2018,6,2018-06-01,Norte,AM,Industrial,16869.33,538.88,21.2,0.69,1956658,85.4,65438.68,Médio
2018,6,2018-06-01,Norte,PA,Público,19909.27,5765.76,25.0,0.97,1016053,51.03,32834.58,Crítico
2018,6,2018-06-01,Norte,PA,Residencial,6555.77,5726.27,24.3,0.99,4498546,67.42,8290.68,Crítico
2018,6,2018-06-01,Norte,RO,Residencial,9571.61,3241.14,24.9,0.65,3789192,94.42,28249.67,Baixo
2018,6,2018-06-01,Norte,TO,Comercial,10327.45,3641.16,23.9,0.99,1814176,77.2,78715.81,Crítico
2018,6,2018-06-01,Nordeste,BA,Rural,24893.45,2647.5,36.4,0.61,1864463,72.65,62355.92,Alto
2018,6,2018-06-01,Nordeste,BA,Comercial,101395.42,4971.04,32.8,1.13,3717072,92.27,41797.66,Alto
2018,6,2018-06-01,Nordeste,PE,Comercial,4811.83,1449.81,27.3,0.87,4253043,45.27,39782.38,Crítico
2018,6,2018-06-01,Nordeste,PE,Público,23686.74,4279.45,27.1,1.15,5941154,61.6,37732.55,Baixo
2018,6,2018-06-01,Nordeste,CE,Rural,81552.33,2725.68,17.0,0.98,2034546,56.57,51512.35,Baixo
2018,6,2018-06-01,Nordeste,CE,Rural,23018.21,4591.83,26.2,0.83,2320202,57.86,21563.7,Crítico
2018,6,2018-06-01,Nordeste,MA,Rural,19789.78,3360.43,19.8,0.58,3110266,59.9,79954.46,Alto
2018,6,2018-06-01,Nordeste,PB,Rural,8389.45,1847.42,22.5,0.59,5872292,52.1,73432.18,Alto
2018,6,2018-06-01,Centro-Oeste,DF,Rural,3259.88,2296.87,24.8,1.06,506470,61.36,23186.11,Crítico
2018,6,2018-06-01,Centro-Oeste,GO,Público,29727.82,1367.58,18.7,0.61,2622435,93.75,37179.96,Crítico
2018,6,2018-06-01,Centro-Oeste,GO,Rural,221017.42,1770.15,21.3,0.95,4713970,78.24,66247.37,Crítico
2018,6,2018-06-01,Centro-Oeste,MT,Rural,34392.54,2740.55,27.0,1.15,5645078,48.83,35797.54,Alto
2018,6,2018-06-01,Centro-Oeste,MS,Industrial,57502.11,1845.35,23.6,0.81,2076064,84.59,24367.61,Médio
2018,6,2018-06-01,Sudeste,SP,Rural,27590.42,5164.04,20.3,0.79,972038,64.23,46345.26,Crítico
2018,6,2018-06-01,Sudeste,SP,Público,31591.35,611.8,24.8,0.76,5515078,64.28,45377.59,Médio
2018,6,2018-06-01,Sudeste,SP,Público,7166.29,17807.05,20.4,0.68,4367119,61.46,35007.08,Baixo
2018,6,2018-06-01,Sudeste,RJ,Residencial,13120.45,3272.12,26.8,0.67,453811,47.87,28834.64,Médio
2018,6,2018-06-01,Sudeste,RJ,Industrial,19969.98,2851.42,19.3,0.76,819907,72.44,50233.88,Crítico
2018,6,2018-06-01,Sudeste,RJ,Comercial,15765.98,1555.82,27.5,0.57,2621088,69.06,765.17,Alto
2018,6,2018-06-01,Sudeste,RJ,Público,66232.91,8933.59,23.2,0.96,5786384,78.45,44916.1,Crítico
2018,6,2018-06-01,Sudeste,MG,Público,12473.65,2222.65,21.8,0.89,1548926,80.62,45724.69,Médio
2018,6,2018-06-01,Sudeste,MG,Residencial,9334.93,2958.59,22.3,0.85,306961,94.05,31476.01,Crítico
2018,6,2018-06-01,Sudeste,MG,Residencial,14088.91,274.42,23.3,0.91,4749925,77.98,33489.9,Baixo
2018,6,2018-06-01,Sudeste,ES,Comercial,4392.1,2496.61,30.4,0.98,5441223,50.88,31518.3,Médio
2018,6,2018-06-01,Sudeste,ES,Residencial,22162.8,8532.45,25.3,1.14,2216990,71.81,23952.28,Alto
2018,6,2018-06-01,Sudeste,ES,Público,31260.7,2747.31,24.1,0.99,875619,54.93,79801.58,Baixo
2018,6,2018-06-01,Sul,PR,Comercial,11709.85,9624.77,25.6,1.06,2987822,71.32,17310.04,Alto
2018,6,2018-06-01,Sul,PR,Industrial,7950.39,852.03,25.1,0.77,885656,53.39,31636.46,Crítico
2018,6,2018-06-01,Sul,SC,Industrial,25135.33,12938.85,25.8,0.75,1384748,74.89,60483.53,Alto
2018,6,2018-06-01,Sul,SC,Industrial,65621.43,708.6,22.5,0.71,2103741,79.52,18127.45,Crítico
2018,6,2018-06-01,Sul,RS,Público,6321.7,10405.38,20.9,0.6,4997676,56.58,4297.68,Médio
2018,6,2018-06-01,Sul,RS,Público,27361.38,1993.32,26.5,0.58,1778266,90.01,33050.68,Médio
2018,7,2018-07-01,Norte,AM,Residencial,28248.65,1398.07,19.9,1.03,2536493,82.55,46486.09,Médio
2018,7,2018-07-01,Norte,PA,Comercial,34643.78,2433.84,28.1,0.55,4577588,77.37,71779.88,Baixo
2018,7,2018-07-01,Norte,PA,Industrial,16415.07,2243.9,21.8,0.6,1441705,81.68,24759.64,Crítico
2018,7,2018-07-01,Norte,RO,Industrial,47933.63,2309.14,25.9,0.69,2482796,70.01,39988.35,Alto
2018,7,2018-07-01,Norte,TO,Público,43785.96,4089.05,22.2,1.06,1795111,88.61,59018.0,Alto
2018,7,2018-07-01,Nordeste,BA,Público,9913.64,506.94,22.0,0.56,2394119,52.29,74279.85,Crítico
2018,7,2018-07-01,Nordeste,BA,Industrial,18824.86,3489.9,26.8,0.72,4371343,83.11,55720.39,Crítico
2018,7,2018-07-01,Nordeste,PE,Residencial,14878.49,11863.34,28.7,0.75,5262840,73.77,32801.07,Médio
2018,7,2018-07-01,Nordeste,PE,Rural,42145.66,4178.44,25.3,0.78,1119339,93.97,8835.15,Alto
2018,7,2018-07-01,Nordeste,CE,Público,27148.13,1134.36,20.8,0.76,325058,66.94,57469.74,Baixo
2018,7,2018-07-01,Nordeste,CE,Residencial,30757.85,3315.27,22.4,1.11,1387093,68.6,74218.29,Baixo
2018,7,2018-07-01,Nordeste,MA,Público,4513.49,1616.08,27.2,1.01,2686947,66.43,64323.46,Crítico
2018,7,2018-07-01,Nordeste,PB,Público,31998.47,1419.23,23.3,0.91,5919100,58.23,38252.23,Crítico
2018,7,2018-07-01,Centro-Oeste,DF,Público,54983.52,212.49,27.7,1.09,5264789,55.57,53255.85,Baixo
2018,7,2018-07-01,Centro-Oeste,GO,Residencial,51183.11,2699.68,19.4,1.01,3748252,55.66,30484.76,Alto
2018,7,2018-07-01,Centro-Oeste,GO,Residencial,50716.65,4025.18,20.4,0.69,1971070,54.6,8484.08,Médio
2018,7,2018-07-01,Centro-Oeste,MT,Industrial,132680.87,674.88,26.3,0.76,4363250,77.24,12611.36,Alto
2018,7,2018-07-01,Centro-Oeste,MS,Rural,10530.43,8299.05,25.3,0.96,447803,88.4,38920.46,Médio
2018,7,2018-07-01,Sudeste,SP,Comercial,35023.47,2816.65,26.9,0.57,4740574,71.58,40017.7,Baixo
2018,7,2018-07-01,Sudeste,SP,Comercial,20124.77,509.89,24.0,0.79,3974919,65.87,6022.47,Médio
2018,7,2018-07-01,Sudeste,SP,Comercial,22509.29,6600.27,25.0,0.95,1558112,81.37,19810.12,Médio
2018,7,2018-07-01,Sudeste,RJ,Público,3140.0,4735.33,22.8,0.84,116922,91.61,29991.37,Crítico
2018,7,2018-07-01,Sudeste,RJ,Rural,52765.51,4378.32,29.3,0.6,2004860,59.05,71088.29,Médio
2018,7,2018-07-01,Sudeste,RJ,Industrial,32872.79,1312.42,28.9,0.94,2360883,87.1,57736.71,Crítico
2018,7,2018-07-01,Sudeste,RJ,Rural,25049.39,2023.91,29.4,0.89,5075004,63.24,18712.43,Alto
2018,7,2018-07-01,Sudeste,MG,Público,25903.64,4993.82,27.7,1.12,1104772,79.15,50272.48,Baixo
2018,7,2018-07-01,Sudeste,MG,Rural,46288.94,2827.33,28.0,0.7,3431792,87.6,74417.29,Baixo
2018,7,2018-07-01,Sudeste,MG,Público,4910.92,2847.49,24.6,0.94,5257221,68.97,47837.49,Baixo
2018,7,2018-07-01,Sudeste,ES,Industrial,65649.33,2318.96,20.5,0.97,1166420,70.21,61806.4,Crítico
2018,7,2018-07-01,Sudeste,ES,Residencial,26304.12,785.04,23.1,0.56,1940489,46.71,59228.02,Médio
2018,7,2018-07-01,Sudeste,ES,Público,17604.13,2628.76,24.4,1.03,2851039,46.67,45791.3,Alto
2018,7,2018-07-01,Sul,PR,Rural,18116.17,9581.78,21.3,1.11,4570160,78.52,62613.43,Médio
2018,7,2018-07-01,Sul,PR,Comercial,76648.68,17162.85,22.9,0.81,3223678,52.02,34613.51,Médio
2018,7,2018-07-01,Sul,SC,Residencial,30880.6,584.91,26.2,0.9,140464,85.29,78800.96,Alto
2018,7,2018-07-01,Sul,SC,Público,27611.86,2097.63,16.8,0.72,3953166,56.72,75788.57,Alto
